,text,retweet,likes
535,"RT : Bucha, cittadina a nord ovest di Kiev, è stata liberata dalle forze ucraine. Lo scenario che si presenta è terribile, c",9,0
536,"E ora di fare la nostra parte. Sarà dura ma dobbiamo farlo, embargo totale con la Russia. Non possiamo essere complici finanziando le stragi russe in Ukraine Mi vergogno per i miei pavidi compatrioti che si girano dall'altra parte! SlavaUkraini PutinWarCrimes https: t.co eap1yr2XMT",0,0
537,"RT : Bucha Orrore, crimini di guerra, massacro, eccidio, carneficina. Follia follia follia. Basta basta basta. Russian",5,0
542,"RT : Forse ora sarà anche chiaro che la teoria salva coscienza ""non possiamo armare i civili, perché poi i soldati li uccid",1,0
547,RT : Io sono disposta ad un razionamento davvero minimale del gas in casa mia lasciandolo per le imprese e nn bloccare l'econom,1,0
548,"RT it: UKRAINEWAR Yura, 14 anni, di Bucha, dice che mentre andava in bicicletta col padre a ritirare gli aiuti umanitari",8,0
550,RT : 2aprile la prima pagina di oggi osservatoreromano PapaFrancesco UkraineUnderAttack Ukraine Ucraina FERMATEVI P,1,0
551,"La parte in fondo a destra, vista cesso. Ukraine nazi kantnonlavrebbedetto",0,0
552,"Ieri manifestanti a Energodar (Oblast di Zaporizhia),sono stati messi a tacere coi proiettili dai militari russi,che hanno sparato per disperderli.Non è la prima volta che gli abitanti di Enerhodar manifestano a favore dell' Ukraine. UkraineRussiaWar UkraineWar NoWar Peace https: t.co p8PDnIbU7a",0,0
558,RT : Il pacifismo terzaforzista tra chi fa il genocidio e il popolo che lo subisce è una vergogna. come essere equidistanti,13,0
560,"ritwitto messaggio dell'ambasciatore, dopo averci pensato su, perchè le immagini sono terribili... Lo faccio perchè la gente deve sapere. Nn ci si può nascondere o dare giustificazioni ai russi! PutinIsaWarCriminal ukraine Putin deve essere condannato per queste morti! https: t.co DrMdV3ihkD",0,0
565,RT : tempo di fermare completamente le importazioni di petrolio e gas dalla Russia. Gli ucraini stanno combattendo una guerr,2,0
567,"RT it: RUSSIA, FRONTE INTERNO A San Pietroburgo la 77enne YlenaOsipova continua la sua protesta solitaria contro la guerra",11,0
570,"RT : Non capisco la necessità di conoscere, e far conoscere, l opinione di Freccero e negazionisti vari. Ukraine",4,0
573,RT it: UKRAINEWAR Nella città occupata di Energodar i russi chiedono ai manifestanti di disperdersi. Le donne rispondono,6,0
574,RT : Un altra sconfitta da annoverare negli album dell'armata rotta ! Kiev putin Ukraine,1,0
576,tempo di fermare completamente le importazioni di petrolio e gas dalla Russia. Gli ucraini stanno combattendo una guerra che è contro l'Occidente e dobbiamo essere disposti a qualche sacrificio anche noi per mettere fuori dal consorzio civile una dittatura liberticida. Ukraine https: t.co gVAg9tr6i6,2,23
577,"RT : Bucha nella periferia di Kyiv . I russi hanno ucciso molte persone, soprattutto maschi, con le mani legate dietro l",1,0
581,Ordine di battaglia e linea del fronte alle 23 del primo aprile. In Transnistria ci sono (ancora) tre battaglioni autonomi per un totale stimato di 1500 3000 uomini. Russia Ukraine RussiaUkraineWar https: t.co 94n69azB2x,0,0
583,"Prodotto a Kiev dalla Interproinvest, il bullpup Malyuk è in uso presso la guardia nazionale e le forze speciali Ukraine. Poco noto sinora, sta giocando un ruolo fondamentale nel conflitto ucraino. Leggete il mio articolo su https: t.co pcCuWdms56: https: t.co Dfd6OCOZfw",0,0
586,"Human Rights sostiene di aver documentato diversi casi tra il 27 febbraio e il 14 marzo di ""esecuzioni sommarie"" e ""altri gravi abusi"" che potrebbero equivalere a crimini di guerra nelle aree occupate dalle forze russe nelle regioni di Chernobyl, Kharkiv e Kiev Ukraine https: t.co 3FstzQmJov",1,1
587,Un altra sconfitta da annoverare negli album dell'armata rotta ! Kiev putin Ukraine https: t.co 5a6z0niVzO,1,1
589,"RT : EMERGENZA AndreaCisternino RIFUGIO IN Ukraine VICINO A Kiev CON 450 ANIMALI, SENZA ACQUA E CIBO! E' ARRIVATO TUTTO",3,0
591,"Detto che non trovo conferme, ma se fosse vero è una di quelle notizie che scaldano il cuore. Cosa ci fa il filosofo ebreo in mezzo ai nazisti? I francesi stavano andando a recuperarlo? Speriamo resti con loro il più a lungo possibile BernardHenriLevy Ukraine russia mariupol https: t.co jSwhlLNzSq",1,1
595,"RT 2017: Il ministro dello Sviluppo economico prende a modello la Francia che ""ha una indipendenza energetica che Italia e",1,0
596,VIVA ER PAPA! (non avrei mai pensato di dirlo...) Ukraine Ucraina https: t.co 70YqhETNUb,0,0
597,"Ecco, il PD ha un vero leader. Dopo il disastro Zingaretti sono molto contento che Letta sia segretario in questi tempi bui. Ukraine Ucraina Bucha Russia https: t.co 31AmKmEyuo",0,1
598,"RT : Orsini al convegno di Cacciari e Freccero sulla guerra in Ucraina: Sono un guerriero della cultura . Certo, come no. Tu",9,0
601,"RT : Zelenski ha denunciato che le forze russe in ritirata stanno creando ""un disastro completo"" fuori da Kiev, lasciando mine su",156,0
602,"Italy, Como: ""Die, Moskal!"" A Ukrainian woman attacked two Russian women. The Carabinieri (police) intervened. Italia, Como: ""Crepate, Moskal!"" Una donna ucraina ha aggredito due donne russa. I carabinieri sono intervenuti. Ukraine Ucraina UkraineRussianWar https: t.co ScXzqkXizM",1,2
605,"UkraineNow che cita il Comando dell'Areonautica Militare delle Forze Armate Ucraina : ""Abbattuto un cacciabombardiere SU 34 nella regione di Kharkiv dal valore di 36 milioni di rubli"". UkraineRussiaWar UkraineWar UkraineRussianWar Ukraine UkraineUnderAtta k Putin https: t.co N5m25PZ4tb",0,0
607,"Un soldato catturato delle Forze armate ucraine , racconta come, sotto la droga, abbia sparato contro le zone residenziali di Mariupol per ordine del GUR. Ho capito che stavo sparando ai civili, ma ero drogato... dovevo eseguire gli ordini Ukraine Ucraina UkraineWarCrimes https: t.co RoSiz73P6J",0,2
608,"""Understanding the soul affects the body more than the doctor and all medicines."" ""La comprensione dell'anima agisce sul corpo più del medico e di tutte le medicine."" M. Eckhart Russia Ukraine Putin NATO Disney https: t.co 4JQ0tcFq8b",0,2
610,"RT chef: Comunque caro stai al livello di DavidParenzo tanto sei imbarazzante https: t.co WFi78PPIIk, t ho detto",5,0
611,"RT : Ultimo falso ucraino : guardate questi "" morti"" a Bucha come sono vivi Ucraina Guerra propaganda Russia war Ukr",1,0
615,"Il ministro dello Sviluppo economico prende a modello la Francia che ""ha una indipendenza energetica che Italia e Germania invidiano"". Il ricorso all'energia atomica accelerato dalla guerra in Ucraina Ukraine EnergyCrisis energy RussiaUkraineConflict https: t.co 76BYxrLTbI",1,1
616,Le immagini terrificanti di Bucha dovrebbero farci passare definitivamente la voglia di accendere il gas. E invece qui stiamo ancora a discutere: la finanziamo in euro o in rubli questa guerra? PutinWarCrimes Ucraina Russia Ukraine,0,1
618,"RT : Cartoni e serie animate in lingua ucraina. E' il progetto Rai per i bambini rifugiati in Italia, in onda, su Ukrain",3,0
619,"RT : Leopoli continua ad essere l'isola di resistenza, una enclave dove si combatte per fare in modo che la vita continui. E riapro",3,0
622,"Ma come fa una persona ad essere Pro Putin? una cosa che non riesco a comprendere. Non si parla di essere Pro Pizza o Pro Lasagna, che qualunque cosa scegli non muore nessuno,...si parla di invasione, bombardamenti, morti. Come si fa a non capire? StopRussia Bucha Ukraine",0,0
627,"(2 2) non riconoscerà l'indipendenza delle repubbliche di Luhansk e Donetsk, né accetterà la Crimea come parte della Russia. Ukraine",0,1
628,RT : Guerra e sanzioni mettono sotto sempre più sotto pressione il mondo economico russo. Nel settore hitech aumenta la fuga di ce,1,0
633,"Trovo pornografiche le immagini in tv dei corpi lungo le strade delle città ucraine. E lo dice una che ha visto la guerra in Bosnia, dal vivo, vera, i campi profughi, gli orfani. Indugiare è inutile e irrispettoso. Ukraine Ucraina",0,2
636,"RT : Il regista lituano Mantas Kvedaravicius è stato ucciso a Mariupol. 45 anni, era conosciuto per il suo documentario Mari",1,0
637,Gli Spetsnaz in Ukraine. Agghiacciante il video della propaganda putiniana https: t.co rvTsupF2cR,0,0
639,"A Bucha russi come nazisti. Stessi metodi, stessa ferocia. Ukraine PutinIsaWarCriminal",16,115
641,"RT : Ukraine: Ulteriori sanzioni UE e supporto sono in arrivo . Lo annuncia il presidente del Consiglio europeo, Charles Mi",1,0
643,"La città di Odessa è sotto attacco: ad essere colpiti dai missili russi una raffineria di petrolio e depositi di carburante, fanno sapere da Mosca Ukraine UkraineUnderAtta k Russian Ukraina Ucraina https: t.co PgDBW1UUwz",0,1
644,"Ukraine: Mariupol,aperto corridoio per stranieri",1,9
646,"Ukraine: Ulteriori sanzioni UE e supporto sono in arrivo . Lo annuncia il presidente del Consiglio europeo, Charles Michel.",1,12
648,RT : Un nodo altezza cuore mi affatica il respiro. Lo sguardo inquieto cerca uno scampolo di cielo. Il pensiero si infrange s,15,0
650,"RT : C è un popolo ucraino che si esprime,fa delle richieste e che ha SCELTO di difendersi. Poi c è chi dalla sua cameretta,s",2,0
652,"RT : Ciao, tesoro, ho saccheggiato, violentato, torturato e ucciso in Ukraine . Ma ti mando una TV, condizionatori d'aria, sco",1,0
653,"Lei è ""Charcoal"" (in italiano carbone), la ragazza arruolata nei Marines dell'Est dell' Ucraina perché voleva che suo fratello minore fosse orgoglioso di lei (fonte ) russia ukraina Russian RussiaUkraineConflict Ukraine StopWarInUkraine NoWar Putin https: t.co HHq2MIF9tL",0,1
656,"""Più di 90 persone hanno perso la vita nel Mar Mediterraneo dopo essere partite dalla Libia su una barca sovraffollata , ITALIA. Perché non esistono vite da salvare o rifugiati di serie A e B. Ukraine WAR Mediterraneo Peace StopWarInUkraine https: t.co Nsgy0lNTY9",0,0
657,"RT : Da Odessa. Tre colonne di fumo nero per tre esplosioni. Ore 6, colpito dai missili russi il deposito di petrolio nel nord de",1,0
658,RT : Il Sud torna target dei missili di Putin. Odessa Ucraina Ukraine Guerra WAR UkraineWar ukrainerussia Odessa sotto att,1,0
662,RT : Da Palanca (frontiera moldava). Ciao Ucraina. stato un piacere e un dolore averti conosciuto. Ucraina ukraine borders,1,0
664,Nella guerra in Ucraina non sono coinvolti solo militari ma anche gli hacker e i pirati informatici. I dettagli WAR Ukraine RussiaUkraineConflict Russia GuerraRussiaUcraina Putin https: t.co BsnJjeOrBJ,0,0
665,RT : ad uso e consumo dei cerchiobottisti di ogni colore (ma sempre di sfumatura rossobruna) Ukraine Putin,1,0
666,"RT it: UKRAINEWAR Il video tremendo della città di Bucha (nord ovest di Kyiv) sventrata dalla guerra, con i cadaveri per",20,0
668,"Quelle di Bucha sono testimonianze di genocidio e ancora non sono arrivate le testimonianze complete da Kiev e Mariupol. Ci sono stati chiaramente crimini contro l'umanità.Nonostante questo c'è ancora qualche filorusso che rilancia gli ""eh ma Zelensky..."". Ukraine https: t.co j6cSuIALMu",0,0
670,"Al netto delle colpe di Putin, c'è anche l'atteggiamento meschino di chi arma ""consapevolmente"" Kiev. Bucha nowar Ukraine cleptomani Biden",0,0
671,Non so se davanti alle immagini che devastano l anima di ciascuno di noi siano più patetiche le parole di Michele Santoro o la lettera aperta che gli ha scritto Enrico Letta. Se la mediocrità fermasse la guerra il nostro contributo sarebbe fondamentale. Santoro Ukraine Bucha,7,51
672,Meditate gente prima di scrivere minkiate Ukraine,0,0
673,"RT : Ma se ci ripensiamo bene, le stragi di Marzabotto furono perpetrate dai nazisti???? Chi nega le stragi di Bucha è fuor",1,0
676,"DecretoUcraina Da qualche parte debbono tagliare per poder aiutare profughi ucranazi Dopo taglio sanità,tagliano corse del bus AMT Liguria VolodymyrZelensky visto che non vuoi la pace x il tuo popolo,prenditi i tuoi profughi e portateli a casa tua in Ukraine https: t.co 0kcElJMqLu",0,0
679,Il dramma di non sapere cosa è stato dei tuoi parenti da fuori e da da dentro una città in Guerra. E un giornalista americano con le palle e con la voglia di cercare la verità Mariupol Ucraina Ukraine War Warzone https: t.co JdlrP3PJOs,0,2
680,"UrsulaVonDerLeyen ""Inorridita dalle notizie di orrori indicibili nelle aree da cui la Russia si sta ritirando. Urge un'indagine indipendente. Gli autori di crimini di guerra saranno ritenuti responsabili"". UkraineRussiaWar UkraineWar ukraine RussiaUkraineWar https: t.co 2SB5nHHQxR",0,0
681,"Ma se ci ripensiamo bene, le stragi di Marzabotto furono perpetrate dai nazisti???? Chi nega le stragi di Bucha è fuori dal mondo, perché nega l evidenza. FUORI DAL MONDO! PutinWarCrimes putin PutinWarCriminal Ukraine guerra ucraina BuchaMassacre facciamorete",1,6
682,"E sufficiente pensare ad una normalizzazione dei rapporti con la Russia in caso di rimozione di PutinWarCriminal? No, non è Putin a massacrare i civili in Ukraine sono i soldati russi",0,0
684,RT : Ucraina sta rivivendo a Bucha quello che accadde in Italia nel 1944 a Marzabotto e a Sant Anna di Stazzema. Russia di,2,0
687,"Steinbeck, la luna è tramontata. Non ha insegnato nulla? Ukraine Resistenza",0,0
694,ad uso e consumo dei cerchiobottisti di ogni colore (ma sempre di sfumatura rossobruna) Ukraine Putin https: t.co q6cvb1FY6s,1,2
695,"RT dorsi: Il fotoreporter MaksLevin è stato trovato morto a Kiev Ukraine, dopo essere scomparso da quasi 3 settimane. Stava docume",5,0
698,"L uomo ha inventato una scala per misurare qualsiasi cosa, non c è una scala per l orrore, ma se ci fosse, il massacro di Bucha avrebbe un punteggio così alto che molti non riescono a sopportare immagini così cruente né a capacitarsi di cosa hanno fatto i suoi simili in Ukraine https: t.co T7dN2CXAId",0,0
699,"RT : Avete riflettuto sul fatto che se tutti, in ogni parte del mondo, prendessero posizione sulla UkraineWar si avrebbe u",2,0
700,Ucraina sta rivivendo a Bucha quello che accadde in Italia nel 1944 a Marzabotto e a Sant Anna di Stazzema. Russia di Putin assomiglia sempre di alla Germania di Hitler. PutinWarCrimes PutinHitler Ukraine UkraineWar PutinWarCriminal russianArmy FacciamoRete,2,7
703,RT it: UKRAINEWAR A Bucha gli invasori hanno scatenato l'inferno. Una coppia di anziani ha raccolto due persone ammazzat,6,0
704,RT : Ukraine Today : punizione pubblica da parte della polizia del regime di Kiev https: t.co 7BjMM2moBI,2,0
705,RT Raffo: La bandiera ucraina viene issata nuovamente sulla centrale di Chernobyl Russia Ucraina RussiaUkraineWar RussianWarCri,1,0
710,RT it: UKRAINEWAR La Ministra degli Esteri britannica Liv Truss dice che lo UK è inorridito dalle atrocità commesse a B,8,0
711,"PutinWarCriminal non vuole la pace con Ukraine, non gliene frega niente. Vuole metà del suo territorio per monopolio navi mercantili e rifare l URSS e il mondo diviso in blocchi. Il resto è malafede, vigliaccheria, paura. StandWithUkraine EU",1,3
712,Gli USA pronti a fornire carri armati all Ucraina. Tank different. russianwarcrimes ukrainerussiawar ucraina stopputinnow ukrainewar ukraine,0,2
713,RT loop: Ucraina Primo rapporto di sul massacro di Bucha. Una galleria degli orrori. Un monito per chi ha coltivato questa,4,0
