,text,retweet,likes
417,RT : Ma la telefonata intercorsa tra Draghi e Putin a cosa è servita in pratica ? PagaInRubli,8,0
418,49 milioni rubli Salvini Putin Draghi https: t.co AVquQx6NYE,3,14
424,"Gas pagato in rubli, Putin smentisce Draghi. Il premier assicura: pagheremo il gas ancora in euro. Ma il presidente russo poco dopo ha annunciato l esatto contrario https: t.co i6f7zXV432",13,37
425,"RT : ucraina russia putin governo politica Comunque Toninelli è un politico avveduto, illuminato, lungimirante. Ed o",1,0
426,RT : Putin ha usato l'arma della disinformazione per crearsi un piccolo esercito di idioti pronti a sostenerlo e a giustifica,1,0
429,RT : Adesso i tg italioti diranno che questi sono video di cittadini Russi a Mosca che contestano Putin ...invece è l,2,0
435,Europa compatta verso il no al diktat di Putin sul pagamento del gas naturale in rubli mercati PiazzaAffari petrolio https: t.co bMf99FasKV,1,1
439,Ma col cancro alla tiroide si muore? putin,0,0
444,RT : Former Russian military personnel form anti Putin legion. https: t.co bdGS5SDD8J,116,0
445,In un mese TV e giornali quanto di vero ha detto o scritto sulla guerraucraina e su Putin?,1,2
448,PutinFaiSchifo PutinBarbaro PutinIsaWarCriminal PutinWarCriminal Putinisaterrorist Putin devi scomparire MALE!!! LavorvWarCriminal MaFiA Russia Chigi espellere Azov! La Russia di Putin vuole diventare un ramo secco della Cina di XiJinping 1aprile https: t.co Z64uH2OEtU,0,0
450,Ansa rus Crepe nel regime del dittatore Putin. I suoi complici nel mondo ragionino su cosa gli conviene fare. novosibirsk Netrebko Ucraina,0,0
453,Bisogna capire perché determinate elite americane vogliono che l Italia sia un luogo di sofferenza e privazioni. Questo è il punto. draghi supergp fineemergenza putin Ucraina russia gas,5,8
454,In omaggio un altro grande intervento DrittoeRovescio Borgonovo Putin Biden guerraucraina guerra https: t.co Bltde6falv,13,43
456,Ma davvero Putin voleva una guerra lampo? Ho provato a dare una risposta e a capire il suo vero target in Ucraina. Al di là delle narrazioni in Russia Europa Occidente https: t.co xl7GIZV0IW,0,0
463,"domanda: non si fa prima a dire che Putin adesso non ci vende solo il gas ma anche la Moneta per pagarlo? e che quindi guadagna due volte? per cui, in effetti, la Russia si riempie di euro e dollari?",0,2
467,"RT : Biden: ""Non permetteremo a Putin di usare l'energia come arma"" guerra ucraina RussianUkrainianWar UkraineRussianW",13,0
474,RT : Draghi Si è detto soddisfatto dei colloqui telefonici avuti oggi con Putin purtroppo si è poi scoperto che componeva il,12,0
477,"ucraina russia putin governo politica Comunque Toninelli è un politico avveduto, illuminato, lungimirante. Ed oggi è il primo aprile...",1,1
482,mattino5 ULTIME NOTIZIE:: Putin è in attesa di consigli dalla Scampini !,0,1
485,Ha il cancro alla tiroide . Dalla Russia la notizia bomba sulla malattia di Putin proekt guerra 1aprile iltempoquotidiano https: t.co DC53urLVZw https: t.co bsGvDJ3lVv,3,4
486,Il problema è l Occidente e la globalizzazione. Putin viene eletto a difensori dei popoli liberi contro il capitalismo. Eppure è stata proprio la Russia a beneficiare più di altri della globalizzazione Russia Putin,0,0
491,Stufo di questi fascisti che pensano che putin é di destra!! UNO nostalgico dell Unione Sovietica...dichiaratamente contro i Nazi in Ucraina ed ex agente segreto del KGB !! PUTIN NON DI DESTRA ..mettetevelo in testa !,0,0
494,Putin ha già perso questa guerra. StandWithUkraine,0,0
495,RT : Consiglio a Draghi e dimaio un'altro giro di telefonate perché il primo mi sa che non ha funzionato. RussiaUkraineW,1,0
498,"Meglio finanziare Putin che invade Ucraina, comprando gas caro dalla Russia o finanziare Biden che esporta Democrazia con le armi in tutto il mondo, comprando gas liquido caro e da fracking da USA?",0,0
500,Oltre a soldi e armi l'Australia invia in Ukraine 70.000 tonnellate di CARBONE. Fine dell'Agenda Green ? GreenScam GlobalReich https: t.co iVknK6KyOi https: t.co 6bBEkWZM2r,0,0
502,RT : Ve lo chiedo seriamente.. Voi riuscite ancora a credere a tutti i tg? A tutti i giornalisti? A tutto quello che vien,8,0
503,"RT : Marco Tarquinio, direttore Nei, a : ""Le sanzioni economiche sono come bombardamenti, che colpiscono la p",5,0
504,RT chef: SOLO CHI AGISCE RISCHIANDO DI PERDERE LA PROPRIA LIBERT E QUELLA DEI PROPRI CARI STA FACENDO LA COSA GIUSTA . PERCH IN FO,36,0
505,RT : Siamo in diretta per parlare di sicurezza delle reti fisiche e digitali! Seguici su Facebook https: t.co 3goH0LckJw,3,0
511,RT : La sala parto dentro un bunker. Qui sono nati 16 bambini dall inizio della guerra. Siamo a Mykolaiv Ukraine https: t.co,15,0
512,"Vai a scopare te stesso, Putin! (Italian) Ukraine StopPutin",0,0
513,01.04 10:00 GUERRA UCRAINA RUSSIA ULTIMI AGGIORNAMENTI RussiaUkraineConflict RussiaUkraine Ukraine Informazioni ed aggiornamenti: https: t.co xyZBgw4hFi in collaborazione con https: t.co QN98DwIsTz,0,1
514,RT : 60seconds del giovedì. Solo un numero: 4.000.000. 4 milioni di persone costrette a fuggire da casa per la guerra scate,3,0
516,"Marco Tarquinio, direttore Nei, a : ""Le sanzioni economiche sono come bombardamenti, che colpiscono la popolazione, anche di altri paesi, ma non fanno cadere i regimi"" Rivedi la puntata https: t.co 4uHGrHLpgk UkraineRussiaWar Ucraina Ukraine https: t.co X1kXtavAUW",5,4
517,RT : Oltre ad amare Kant si occupano attivamente degli allestimenti creativi di grandi spazi ucronazis ucronia ukraine Uk,1,0
519,Due elicotteri sono entrati nello spazio aereo russo e uno è riuscito a colpire il deposito di carburante di Belgorod. Il rifornimento non subirà comunque interruzioni. Qualcuno proprio non vuole che il conflitto si risolva Russia Ukraine Provocazioni LangleyDavosWar https: t.co nCHIhkCyZq,0,0
521,RT : Fallito l'ultimo tentativo di far fuggire il comandante dell' Azov e altri ufficiali da Mariupol Ucraina Ukraine war,12,0
522,RT : Ukraine a che punto è la guerra,1,0
523,Ukraine a che punto è la guerra https: t.co kkeUZGzPTj,1,4
524,Oltre ad amare Kant si occupano attivamente degli allestimenti creativi di grandi spazi ucronazis ucronia ukraine UkroNazis https: t.co BiHZz3UNpy,1,1
525,Non capisco l attacco Ucraino in territorio Russo di questa mattina mi sembra solo un modo per provocare ed aggravare il conflitto . Ukraine Ucraina UkraineRussianWar,0,0
526,La compagnia svedese Hexagon attiva nel settore tecnologico congela operazioni in Russia. Dal 24 febbraio aveva già cessato l export di hardware StandingWithTheWest against RussianAggression on Ukraine https: t.co WNMfOnuWEO,0,0
527,RT : La percezione del momento drammatico da parte della politica non dipende certo dalla vicinanza territoriale ... https: t.c,2,0
528,"DNR: 57 civili feriti in un giorno. Quali capriole tra sembra , fonti ucraine e omissioni tranello dovranno fare le presstitutes per scagionare gli amici nazis? Ukraine WarCrimes CurrentThing NazisSupporters https: t.co mjzxhAGsDA https: t.co ozRhUSZPCF",0,1
529,La percezione del momento drammatico da parte della politica non dipende certo dalla vicinanza territoriale ... https: t.co NGr0oFlcG1 Francesco Pontelli entilocali economia politica strategia Ukraine ucraina guerra Guerra draghi economia politica,2,0
530,Il video di due elicotteri ucraini che colpiscono un deposito di petrolio a Belgorod in Russia UkraineWar Ukraine UkraineRussiaWar guerraucraina Ucraina https: t.co vddDm9SiB2,0,0
531,"RT chef: Se lui è la resistenza, Hitler era un partigiano e Mussolini il gobbo del Quarticciolo Ukraine UkraineWar Zelensky https",35,0
532,RT : Bongiorno a tutti o quasi ... senza giri di parole.. Vaffanculo ai FiglidiPutin. State difendendo un macellaio... Pun,6,0
537,"RT antonio: Minacciare la crisidigoverno è da irresponsabili, mentre far cadere il Governo durante la pandemia è da geni? Ukrain",10,0
539,"RT : Ogni sera in tv, anche a pagamento, ogni mattina qui a fare le vittime. Autoreferenziali e narcisi, come se al centro di qu",13,0
540,"RT : Molto più che dall equinozio, il segnale che la primavera è finalmente arrivata lo dà lo spostamento d un ora in avanti de",4,0
543,"RT : Anche l'Italia può andare avanti un bel po' senza forniture dalla Russia. Caro vecchio sanguinario Putin, pu",1,0
544,"RT : rus Francia, Germania e Italia possono andare avanti un bel po' senza forniture d",1,0
545,oggi ci aggiorna dal fronte Ucraino Ukraine che è sul campo e il nostro Vadym alla fine farò il punto come sempre dal fronte disinfo misinfo infowar cyberwar PutinsWar https: t.co wqWvSoH5lc,0,0
546,"Guerra brutta, Armi brutte, Ukraine brutta, Russia bella, Putin bello, Santoro ma che cosa ti è successo? https: t.co O5N9S6WQDt",0,0
547,Bongiorno a tutti o quasi ... senza giri di parole.. Vaffanculo ai FiglidiPutin. State difendendo un macellaio... Punto!! Ukraine,6,35
549,"RT chef: Contro tutti gli oppressori, sempre al fianco degli oppressi che resistono e dei lavoratori Calp. https: t.co e2VdwqPz18",48,0
550,RT : Cingolani dice che l Italia ha abbastanza riserve di gas per continuare l attività. L Italia un paese sempre in riserva,2,0
551,"Vai a scopare te stesso, Putin! (Italian) Ukraine PutinWarCrimes",0,0
553,Due Mil Mi 24 ucraini sono entrati nel territorio della Russia a bassissima quota e hanno attaccato un deposito petrolifero a Belgorod. Almeno due persone sono rimaste ferite. L'informazione è stata confermata dal governatore della regione. Russia Ukraine RussiaUkraineWar https: t.co Sayb8Xb98J,0,2
554,"Non solo Bandera. Tra i Padri della Patria, il parlamento ucraino celebra, tra gli altri, Shukhevych, responsabile di una pulizia etnica di polacchi in Galizia. ukraine https: t.co XBh9KRnNEV",0,0
555,Della serie nonscherzarecolfuoco versione maidannezalezhnosti 2 )) mykiev mykyiv ukraine peace 4pnts ShotWithHalide vsco halideapp lightroommobile canon mocu iphone ShotOniPhone iphonephotoacademy project365 1photoaday... https: t.co iMeJt3UDQ8,0,0
556,RT : Peace of Art: è il nome della galleria virtuale 3D che abbiamo pensato di realizzare. Uno spazio virtuale sicuro che vu,1,0
558,RT chef: Secondo noi va totalmente ripensato il modello di difesa europeo portando a termine l esperienza con la Nato. Va costruit,12,0
560,"UKRAINEWAR ASSEDIO DI MARIUPOL: l'ultimo video dei ""TikTok warriors"" ceceni del criminale di guerra Kadyrov. (Alcuni sostengono che forse qui i miliziani sparano contro un edificio vuoto solo per fare un video di propaganda). Ukraine Ucraina https: t.co MCJJC4ebYi",1,1
561,Peace of Art: è il nome della galleria virtuale 3D che abbiamo pensato di realizzare. Uno spazio virtuale sicuro che vuole aprire le porte dell Ucraina per condividere il suo patrimonio culturale con il mondo. Del resto è l arte a unire i popoli. skylabstudios peace ukraine https: t.co c9JpSxwS3I,1,1
562,RT matt: Usare i neonazisti per denazificare l Ucraina La macabra tovata di Vladimir Putin e delle sue camicie brune: il Gruppo,1,0
563,Usare i neonazisti per denazificare l Ucraina La macabra tovata di Vladimir Putin e delle sue camicie brune: il Gruppo Wagner. PutinIsaWarCriminal Ukraine https: t.co VGFJlvzCCO,1,7
565,60seconds del giovedì. Solo un numero: 4.000.000. 4 milioni di persone costrette a fuggire da casa per la guerra scatenata da Vladimir Putin. La metà sono bambini. Ukraine eu https: t.co 5jhuhgC9cR,3,6
566,"$ in crisi secondo il FMI? Rublo: quotazione ormai a livelli pre guerra, anche se chi compra gas russo pagasse in euro $, poi Gazprom comprerebbe rubli, per cui, convertire in rubli prima o dopo i pagamenti cambia relativamente. Conta invece la quantità convertita. Ukraine https: t.co ze6q6MyV9n",0,0
567,La VERA trattativa telefonica di ieri che Draghi a condotto con Putin . rubli Gazprom gas Ukraine https: t.co N1AgGqaXo5,0,3
568,Il Fatto. Ukraine https: t.co 4LOR6yN84d,0,0
569,"Visti i toni di ieri sera, secondo il Fatto ci sarebbero altri orrori di cui occuparsi, in questa ""narrazione"" in corso. Ukraine https: t.co Eefy1NklF9",0,0
570,RT : Il sindaco di Chernihiv cammina tra le macerie della sua città distrutta. Colpite case e librerie. Eppure i russi aveva,2,0
572,"RT : Kiev: ""Via da Chernobyl sette bus di soldati russi con sintomi causati da esposizione a radioattività"" Ucraina Ukrai",9,0
573,RT : Testimonianze di CIVILIAN dell' Ukraine che stanno vivendo realtà della guerraucraina parlano del battaglione Azov che n,6,0
576,"RUSSIA, FRONTE INTERNO A San Pietroburgo la 77enne YlenaOsipova continua la sua protesta solitaria contro la guerra di Putin in Ucraina ed è assalita verbalmente e non solo da un gruppo di putinisti pro guerra. Ukraine https: t.co N4vT0VhU51",3,4
578,"RT it: UKRAINEWAR Volodymyr, 80 anni, nel suo appartamento danneggiato dai bombardamenti, a Kyiv, Ucraina, mercoledì 23",6,0
580,RT : Da molte parti s invoca la pace e in effetti è innegabile che da moltissimi punti di vista un generale cessate il fuoco s,2,0
582,"EU ""European Parliament President Roberta Metsola to visit Kyiv"" Ukraine https: t.co XdEGxqGlu7",0,1
588,Rarissimo video di un Mig 29 ucraino in volo nei cieli dell' Ucraina. Finalmente c'è la conferma che l'aviazione Ukraine esiste ancora. Nota: vola a bassa quota per evitare di essere intercettato dai radar russi. UkraineRussianWar UkraineRussiaWar UkraineWar NoWar Peace https: t.co kH4Rx2wFEp,0,2
589,"Altre immagini da NovaBasan (Oblast di Chernihiv), riconquistata dagli ucraini. Due BTR 82A russi requisiti (uno danneggiato). Chernigov UkraineRussianWar UkraineRussiaWar UkraineRussiaConflict UkraineUnderAtta k UkraineWar Ukraine StopWar nowar Peace https: t.co zuRNrTfAA8",1,0
590,"MRLS BM 21 ""Grad"" ucraino in azione verso posizioni russe nel nord di Kiev. Kyiv UkraineRussianWar UkraineRussiaWar UkraineRussiaConflict UkraineUnderAtta k UkraineWar Ukraine StopWar nowar Peace https: t.co EN48BEf8pn",0,2
591,Anche Italia collaborava con biolaboratori finanziati dal Pentagon in Ucraina.. https: t.co PISiAl6esd Draghistan pandemic USA Russia Ukraine RussiaUkraineWar https: t.co qjorfaQdcy,0,4
592,"Official HomeOffice UkraineFamilyScheme &amp; HomesforUkraine Ukraine Refugee Visa Update Day36 March31 Statement in HoC. Applications UFS: no data HFU: no data visas UFS: 23,500 ( 700) HFU: 3,705 ( 1005)",0,0
593,Hahahhahshaahhaha Kadyrovites KadyrovIsAGoatFucker KadyrovSucksPutinOffForBreakfast KadyrovitesFuckGoats KadyrovitesSuckDick Muslim Muslims Putin Lavrov Zakharova RamzanKadyrov RamzanKadyrovSucksPutinOffForBreakfast Russia China War Donbas Ukraine mercenaries https: t.co zpzivtLDTB,0,0
594,"RT antonio: Ma VonDerLayen Draghi Letta dimaio tutto PD,,, i sanzionatori dal dito facile e di proclami dannosi hanno capito che",19,0
595,RT : 31.03 22:00 GUERRA UCRAINA RUSSIA ULTIMI AGGIORNAMENTI RussiaUkraineConflict RussiaUkraine Ukraine Informazi,2,0
596,"Che bella foto Gianmarco Grazie mille di cuore per mantenerci informati ed anche x il rischio che corri x farlo, please abbi molta cura di te e stai attento! Dio ti benedica! . StopWar Ukraine",0,0
597,Pure Vespa ha notato le incoerenze incongruenze degli esperti margelletti in testa che accusa il colpo ed improvvisamente il suo adulato direttore diventa bruno per alcuni secondi portaaporta piazzapulita lineanotte propagandalive Ukraine,0,0
598,"Vai a scopare te stesso, Putin! (Italian) Ukraine UkraineRussiaWar",0,0
599,RT comunica: Manifestazione pro Ucraina vicino all'ambasciata russa https: t.co N557X3vf9k Ucraina Roma Eurocomunicazione Ucrain,1,0
601,RT : Mettete fiori nei vostri cannoni. Ukraine nato Russia Ukraina UkraineCrisis UkraineRussiaCrisis https: t.co WIihi,31,0
602,Italia richiesta come garante da Russia e Ucraina https: t.co WWDauamD6j Italia UcrainaRussia Eurocomunicazione Ucraina Russia GARANTI Roma StampaEstera Draghi MarioDraghi premier Presidente gas spesemilitari Peace Ukraine Russian Putin Press Estera,0,0
